Uf,Tipo_crime,Ocorrencias,Data
Espírito Santo,Tentativa de homicídio,173,2015-06-01
Espírito Santo,Estupro,30,2015-07-01
Espírito Santo,Furto de veículo,322,2015-07-01
Espírito Santo,Homicídio doloso,120,2015-07-01
Espírito Santo,Lesão corporal seguida de morte,4,2015-07-01
Espírito Santo,Roubo a instituição financeira,1,2015-07-01
Espírito Santo,Roubo de carga,0,2015-07-01
Espírito Santo,Roubo de veículo,191,2015-07-01
Espírito Santo,Roubo seguido de morte (latrocínio),3,2015-07-01
Espírito Santo,Tentativa de homicídio,184,2015-07-01
Espírito Santo,Estupro,33,2015-08-01
Espírito Santo,Furto de veículo,231,2015-08-01
Espírito Santo,Homicídio doloso,103,2015-08-01
Espírito Santo,Lesão corporal seguida de morte,2,2015-08-01
Espírito Santo,Roubo a instituição financeira,1,2015-08-01
Espírito Santo,Roubo de carga,2,2015-08-01
Espírito Santo,Roubo de veículo,215,2015-08-01
Espírito Santo,Roubo seguido de morte (latrocínio),5,2015-08-01
Espírito Santo,Tentativa de homicídio,180,2015-08-01
Espírito Santo,Estupro,26,2015-09-01
Espírito Santo,Furto de veículo,222,2015-09-01
Espírito Santo,Homicídio doloso,105,2015-09-01
Espírito Santo,Lesão corporal seguida de morte,0,2015-09-01
Espírito Santo,Roubo a instituição financeira,1,2015-09-01
Espírito Santo,Roubo de carga,2,2015-09-01
Espírito Santo,Roubo de veículo,241,2015-09-01
Espírito Santo,Roubo seguido de morte (latrocínio),3,2015-09-01
Espírito Santo,Tentativa de homicídio,200,2015-09-01
Espírito Santo,Estupro,32,2015-10-01
Espírito Santo,Furto de veículo,219,2015-10-01
Espírito Santo,Homicídio doloso,109,2015-10-01
Espírito Santo,Lesão corporal seguida de morte,1,2015-10-01
Espírito Santo,Roubo a instituição financeira,2,2015-10-01
Espírito Santo,Roubo de carga,3,2015-10-01
Espírito Santo,Roubo de veículo,238,2015-10-01
Espírito Santo,Roubo seguido de morte (latrocínio),2,2015-10-01
Espírito Santo,Tentativa de homicídio,213,2015-10-01
Espírito Santo,Estupro,27,2015-11-01
Espírito Santo,Furto de veículo,223,2015-11-01
Espírito Santo,Homicídio doloso,108,2015-11-01
Espírito Santo,Lesão corporal seguida de morte,0,2015-11-01
Espírito Santo,Roubo a instituição financeira,2,2015-11-01
Espírito Santo,Roubo de carga,4,2015-11-01
Espírito Santo,Roubo de veículo,267,2015-11-01
Espírito Santo,Roubo seguido de morte (latrocínio),3,2015-11-01
Espírito Santo,Tentativa de homicídio,232,2015-11-01
Espírito Santo,Estupro,31,2015-12-01
Espírito Santo,Furto de veículo,219,2015-12-01
Espírito Santo,Homicídio doloso,111,2015-12-01
Espírito Santo,Lesão corporal seguida de morte,2,2015-12-01
Espírito Santo,Roubo a instituição financeira,0,2015-12-01
Espírito Santo,Roubo de carga,4,2015-12-01
Espírito Santo,Roubo de veículo,225,2015-12-01
Espírito Santo,Roubo seguido de morte (latrocínio),2,2015-12-01
Espírito Santo,Tentativa de homicídio,230,2015-12-01
Goiás,Estupro,47,2015-01-01
Goiás,Furto de veículo,951,2015-01-01
Goiás,Homicídio doloso,208,2015-01-01
Goiás,Lesão corporal seguida de morte,1,2015-01-01
Goiás,Roubo a instituição financeira,3,2015-01-01
Goiás,Roubo de carga,29,2015-01-01
Goiás,Roubo de veículo,741,2015-01-01
Goiás,Roubo seguido de morte (latrocínio),9,2015-01-01
Goiás,Tentativa de homicídio,253,2015-01-01
Goiás,Estupro,42,2015-02-01
Goiás,Furto de veículo,841,2015-02-01
Goiás,Homicídio doloso,203,2015-02-01
Goiás,Lesão corporal seguida de morte,3,2015-02-01
Goiás,Roubo a instituição financeira,6,2015-02-01
Goiás,Roubo de carga,34,2015-02-01
Goiás,Roubo de veículo,663,2015-02-01
Goiás,Roubo seguido de morte (latrocínio),4,2015-02-01
Goiás,Tentativa de homicídio,240,2015-02-01
Goiás,Estupro,33,2015-03-01
Goiás,Furto de veículo,955,2015-03-01
Goiás,Homicídio doloso,223,2015-03-01
Goiás,Lesão corporal seguida de morte,1,2015-03-01
Goiás,Roubo a instituição financeira,13,2015-03-01
Goiás,Roubo de carga,31,2015-03-01
Goiás,Roubo de veículo,811,2015-03-01
Goiás,Roubo seguido de morte (latrocínio),7,2015-03-01
Goiás,Tentativa de homicídio,251,2015-03-01
Goiás,Estupro,44,2015-04-01
Goiás,Furto de veículo,867,2015-04-01
Goiás,Homicídio doloso,259,2015-04-01
Goiás,Lesão corporal seguida de morte,1,2015-04-01
Goiás,Roubo a instituição financeira,6,2015-04-01
Goiás,Roubo de carga,27,2015-04-01
Goiás,Roubo de veículo,810,2015-04-01
Goiás,Roubo seguido de morte (latrocínio),12,2015-04-01
Goiás,Tentativa de homicídio,250,2015-04-01
Goiás,Estupro,52,2015-05-01
Goiás,Furto de veículo,1021,2015-05-01
Goiás,Homicídio doloso,222,2015-05-01
Goiás,Lesão corporal seguida de morte,3,2015-05-01
Goiás,Roubo a instituição financeira,5,2015-05-01
Goiás,Roubo de carga,32,2015-05-01
Goiás,Roubo de veículo,802,2015-05-01
Goiás,Roubo seguido de morte (latrocínio),8,2015-05-01
Goiás,Tentativa de homicídio,263,2015-05-01
Goiás,Estupro,41,2015-06-01
Goiás,Furto de veículo,1013,2015-06-01
Goiás,Homicídio doloso,209,2015-06-01
Goiás,Lesão corporal seguida de morte,2,2015-06-01
Goiás,Roubo a instituição financeira,6,2015-06-01
Goiás,Roubo de carga,40,2015-06-01
Goiás,Roubo de veículo,687,2015-06-01
Goiás,Roubo seguido de morte (latrocínio),8,2015-06-01
Goiás,Tentativa de homicídio,220,2015-06-01
Goiás,Estupro,44,2015-07-01
Goiás,Furto de veículo,957,2015-07-01
Goiás,Homicídio doloso,235,2015-07-01
Goiás,Lesão corporal seguida de morte,2,2015-07-01
Goiás,Roubo a instituição financeira,3,2015-07-01
Goiás,Roubo de carga,37,2015-07-01
Goiás,Roubo de veículo,753,2015-07-01
Goiás,Roubo seguido de morte (latrocínio),7,2015-07-01
Goiás,Tentativa de homicídio,151,2015-07-01
Goiás,Estupro,50,2015-08-01
Goiás,Furto de veículo,1042,2015-08-01
Goiás,Homicídio doloso,212,2015-08-01
Goiás,Lesão corporal seguida de morte,3,2015-08-01
Goiás,Roubo a instituição financeira,6,2015-08-01
Goiás,Roubo de carga,41,2015-08-01
Goiás,Roubo de veículo,815,2015-08-01
Goiás,Roubo seguido de morte (latrocínio),5,2015-08-01
Goiás,Tentativa de homicídio,177,2015-08-01
Goiás,Estupro,44,2015-09-01
Goiás,Furto de veículo,994,2015-09-01
Goiás,Homicídio doloso,227,2015-09-01
Goiás,Lesão corporal seguida de morte,1,2015-09-01
Goiás,Roubo a instituição financeira,7,2015-09-01
Goiás,Roubo de carga,42,2015-09-01
Goiás,Roubo de veículo,832,2015-09-01
Goiás,Roubo seguido de morte (latrocínio),12,2015-09-01
Goiás,Tentativa de homicídio,179,2015-09-01
Goiás,Estupro,53,2015-10-01
Goiás,Furto de veículo,1142,2015-10-01
Goiás,Homicídio doloso,253,2015-10-01
Goiás,Lesão corporal seguida de morte,3,2015-10-01
Goiás,Roubo a instituição financeira,11,2015-10-01
Goiás,Roubo de carga,44,2015-10-01
Goiás,Roubo de veículo,830,2015-10-01
Goiás,Roubo seguido de morte (latrocínio),4,2015-10-01
Goiás,Tentativa de homicídio,173,2015-10-01
Goiás,Estupro,45,2015-11-01
Goiás,Furto de veículo,1096,2015-11-01
Goiás,Homicídio doloso,246,2015-11-01
Goiás,Lesão corporal seguida de morte,2,2015-11-01
Goiás,Roubo a instituição financeira,13,2015-11-01
Goiás,Roubo de carga,48,2015-11-01
Goiás,Roubo de veículo,884,2015-11-01
Goiás,Roubo seguido de morte (latrocínio),9,2015-11-01
Goiás,Tentativa de homicídio,166,2015-11-01
Goiás,Estupro,40,2015-12-01
Goiás,Furto de veículo,1129,2015-12-01
Goiás,Homicídio doloso,232,2015-12-01
Goiás,Lesão corporal seguida de morte,1,2015-12-01
Goiás,Roubo a instituição financeira,8,2015-12-01
Goiás,Roubo de carga,47,2015-12-01
Goiás,Roubo de veículo,926,2015-12-01
Goiás,Roubo seguido de morte (latrocínio),4,2015-12-01
Goiás,Tentativa de homicídio,184,2015-12-01
Maranhão,Estupro,96,2015-01-01
Maranhão,Furto de veículo,159,2015-01-01
Maranhão,Homicídio doloso,176,2015-01-01
Maranhão,Lesão corporal seguida de morte,3,2015-01-01
Maranhão,Roubo a instituição financeira,20,2015-01-01
Maranhão,Roubo de carga,2,2015-01-01
Maranhão,Roubo de veículo,303,2015-01-01
Maranhão,Roubo seguido de morte (latrocínio),6,2015-01-01
Maranhão,Tentativa de homicídio,125,2015-01-01
Maranhão,Estupro,59,2015-02-01
Maranhão,Furto de veículo,150,2015-02-01
Maranhão,Homicídio doloso,166,2015-02-01
Maranhão,Lesão corporal seguida de morte,2,2015-02-01
Maranhão,Roubo a instituição financeira,9,2015-02-01
Maranhão,Roubo de carga,5,2015-02-01
Maranhão,Roubo de veículo,236,2015-02-01
Maranhão,Roubo seguido de morte (latrocínio),7,2015-02-01
Maranhão,Tentativa de homicídio,80,2015-02-01
Maranhão,Estupro,59,2015-03-01
Maranhão,Furto de veículo,168,2015-03-01
Maranhão,Homicídio doloso,140,2015-03-01
Maranhão,Lesão corporal seguida de morte,8,2015-03-01
Maranhão,Roubo a instituição financeira,10,2015-03-01
Maranhão,Roubo de carga,6,2015-03-01
Maranhão,Roubo de veículo,288,2015-03-01
Maranhão,Roubo seguido de morte (latrocínio),7,2015-03-01
Maranhão,Tentativa de homicídio,91,2015-03-01
Maranhão,Estupro,66,2015-04-01
Maranhão,Furto de veículo,162,2015-04-01
Maranhão,Homicídio doloso,149,2015-04-01
Maranhão,Lesão corporal seguida de morte,5,2015-04-01
Maranhão,Roubo a instituição financeira,16,2015-04-01
Maranhão,Roubo de carga,5,2015-04-01
Maranhão,Roubo de veículo,315,2015-04-01
Maranhão,Roubo seguido de morte (latrocínio),10,2015-04-01
Maranhão,Tentativa de homicídio,70,2015-04-01
Maranhão,Estupro,88,2015-05-01
Maranhão,Furto de veículo,174,2015-05-01
Maranhão,Homicídio doloso,177,2015-05-01
Maranhão,Lesão corporal seguida de morte,5,2015-05-01
Maranhão,Roubo a instituição financeira,9,2015-05-01
Maranhão,Roubo de carga,2,2015-05-01
Maranhão,Roubo de veículo,295,2015-05-01
Maranhão,Roubo seguido de morte (latrocínio),15,2015-05-01
Maranhão,Tentativa de homicídio,85,2015-05-01
Maranhão,Estupro,84,2015-06-01
Maranhão,Furto de veículo,182,2015-06-01
Maranhão,Homicídio doloso,137,2015-06-01
Maranhão,Lesão corporal seguida de morte,4,2015-06-01
Maranhão,Roubo a instituição financeira,7,2015-06-01
Maranhão,Roubo de carga,1,2015-06-01
Maranhão,Roubo de veículo,296,2015-06-01
Maranhão,Roubo seguido de morte (latrocínio),8,2015-06-01
Maranhão,Tentativa de homicídio,97,2015-06-01
Maranhão,Estupro,82,2015-07-01
Maranhão,Furto de veículo,171,2015-07-01
Maranhão,Homicídio doloso,135,2015-07-01
Maranhão,Lesão corporal seguida de morte,7,2015-07-01
Maranhão,Roubo a instituição financeira,11,2015-07-01
Maranhão,Roubo de carga,5,2015-07-01
Maranhão,Roubo de veículo,309,2015-07-01
Maranhão,Roubo seguido de morte (latrocínio),11,2015-07-01
Maranhão,Tentativa de homicídio,104,2015-07-01
Maranhão,Estupro,72,2015-08-01
Maranhão,Furto de veículo,186,2015-08-01
Maranhão,Homicídio doloso,164,2015-08-01
Maranhão,Lesão corporal seguida de morte,10,2015-08-01
Maranhão,Roubo a instituição financeira,11,2015-08-01
Maranhão,Roubo de carga,3,2015-08-01
Maranhão,Roubo de veículo,354,2015-08-01
Maranhão,Roubo seguido de morte (latrocínio),8,2015-08-01
Maranhão,Tentativa de homicídio,91,2015-08-01
Maranhão,Estupro,98,2015-09-01
Maranhão,Furto de veículo,233,2015-09-01
Maranhão,Homicídio doloso,187,2015-09-01
Maranhão,Lesão corporal seguida de morte,5,2015-09-01
Maranhão,Roubo a instituição financeira,14,2015-09-01
Maranhão,Roubo de carga,1,2015-09-01
Maranhão,Roubo de veículo,359,2015-09-01
Maranhão,Roubo seguido de morte (latrocínio),9,2015-09-01
Maranhão,Tentativa de homicídio,90,2015-09-01
Maranhão,Estupro,89,2015-10-01
Maranhão,Furto de veículo,194,2015-10-01
Maranhão,Homicídio doloso,166,2015-10-01
Maranhão,Lesão corporal seguida de morte,8,2015-10-01
Maranhão,Roubo a instituição financeira,21,2015-10-01
Maranhão,Roubo de carga,6,2015-10-01
Maranhão,Roubo de veículo,451,2015-10-01
Maranhão,Roubo seguido de morte (latrocínio),8,2015-10-01
Maranhão,Tentativa de homicídio,117,2015-10-01
Maranhão,Estupro,82,2015-11-01
Maranhão,Furto de veículo,232,2015-11-01
Maranhão,Homicídio doloso,205,2015-11-01
Maranhão,Lesão corporal seguida de morte,4,2015-11-01
Maranhão,Roubo a instituição financeira,9,2015-11-01
Maranhão,Roubo de carga,3,2015-11-01
Maranhão,Roubo de veículo,439,2015-11-01
Maranhão,Roubo seguido de morte (latrocínio),20,2015-11-01
Maranhão,Tentativa de homicídio,135,2015-11-01
Maranhão,Estupro,77,2015-12-01
Maranhão,Furto de veículo,229,2015-12-01
Maranhão,Homicídio doloso,204,2015-12-01
Maranhão,Lesão corporal seguida de morte,6,2015-12-01
Maranhão,Roubo a instituição financeira,15,2015-12-01
Maranhão,Roubo de carga,9,2015-12-01
Maranhão,Roubo de veículo,420,2015-12-01
Maranhão,Roubo seguido de morte (latrocínio),8,2015-12-01
Maranhão,Tentativa de homicídio,112,2015-12-01
Mato Grosso,Estupro,96,2015-01-01
Mato Grosso,Furto de veículo,337,2015-01-01
Mato Grosso,Homicídio doloso,99,2015-01-01
Mato Grosso,Lesão corporal seguida de morte,4,2015-01-01
Mato Grosso,Roubo a instituição financeira,0,2015-01-01
Mato Grosso,Roubo de carga,1,2015-01-01
Mato Grosso,Roubo de veículo,300,2015-01-01
Mato Grosso,Roubo seguido de morte (latrocínio),6,2015-01-01
Mato Grosso,Tentativa de homicídio,143,2015-01-01
Mato Grosso,Estupro,79,2015-02-01
Mato Grosso,Furto de veículo,305,2015-02-01
Mato Grosso,Homicídio doloso,82,2015-02-01
Mato Grosso,Lesão corporal seguida de morte,3,2015-02-01
Mato Grosso,Roubo a instituição financeira,2,2015-02-01
Mato Grosso,Roubo de carga,0,2015-02-01
Mato Grosso,Roubo de veículo,261,2015-02-01
Mato Grosso,Roubo seguido de morte (latrocínio),4,2015-02-01
Mato Grosso,Tentativa de homicídio,130,2015-02-01
Mato Grosso,Estupro,174,2015-03-01
Mato Grosso,Furto de veículo,334,2015-03-01
Mato Grosso,Homicídio doloso,88,2015-03-01
Mato Grosso,Lesão corporal seguida de morte,0,2015-03-01
Mato Grosso,Roubo a instituição financeira,0,2015-03-01
Mato Grosso,Roubo de carga,4,2015-03-01
Mato Grosso,Roubo de veículo,340,2015-03-01
Mato Grosso,Roubo seguido de morte (latrocínio),5,2015-03-01
Mato Grosso,Tentativa de homicídio,113,2015-03-01
Mato Grosso,Estupro,137,2015-04-01
Mato Grosso,Furto de veículo,312,2015-04-01
Mato Grosso,Homicídio doloso,106,2015-04-01
Mato Grosso,Lesão corporal seguida de morte,2,2015-04-01
Mato Grosso,Roubo a instituição financeira,6,2015-04-01
Mato Grosso,Roubo de carga,2,2015-04-01
Mato Grosso,Roubo de veículo,351,2015-04-01
Mato Grosso,Roubo seguido de morte (latrocínio),3,2015-04-01
Mato Grosso,Tentativa de homicídio,118,2015-04-01
Mato Grosso,Estupro,113,2015-05-01
Mato Grosso,Furto de veículo,277,2015-05-01
Mato Grosso,Homicídio doloso,100,2015-05-01
Mato Grosso,Lesão corporal seguida de morte,1,2015-05-01
Mato Grosso,Roubo a instituição financeira,3,2015-05-01
Mato Grosso,Roubo de carga,2,2015-05-01
Mato Grosso,Roubo de veículo,406,2015-05-01
Mato Grosso,Roubo seguido de morte (latrocínio),3,2015-05-01
Mato Grosso,Tentativa de homicídio,103,2015-05-01
Mato Grosso,Estupro,136,2015-06-01
Mato Grosso,Furto de veículo,252,2015-06-01
Mato Grosso,Homicídio doloso,88,2015-06-01
Mato Grosso,Lesão corporal seguida de morte,5,2015-06-01
Mato Grosso,Roubo a instituição financeira,3,2015-06-01
Mato Grosso,Roubo de carga,1,2015-06-01
Mato Grosso,Roubo de veículo,290,2015-06-01
Mato Grosso,Roubo seguido de morte (latrocínio),3,2015-06-01
Mato Grosso,Tentativa de homicídio,120,2015-06-01
Mato Grosso,Estupro,106,2015-07-01
Mato Grosso,Furto de veículo,296,2015-07-01
Mato Grosso,Homicídio doloso,97,2015-07-01
Mato Grosso,Lesão corporal seguida de morte,2,2015-07-01
Mato Grosso,Roubo a instituição financeira,8,2015-07-01
Mato Grosso,Roubo de carga,1,2015-07-01
Mato Grosso,Roubo de veículo,349,2015-07-01
Mato Grosso,Roubo seguido de morte (latrocínio),0,2015-07-01
Mato Grosso,Tentativa de homicídio,118,2015-07-01
Mato Grosso,Estupro,138,2015-08-01
Mato Grosso,Furto de veículo,324,2015-08-01
Mato Grosso,Homicídio doloso,93,2015-08-01
Mato Grosso,Lesão corporal seguida de morte,3,2015-08-01
Mato Grosso,Roubo a instituição financeira,2,2015-08-01
Mato Grosso,Roubo de carga,1,2015-08-01
Mato Grosso,Roubo de veículo,265,2015-08-01
Mato Grosso,Roubo seguido de morte (latrocínio),10,2015-08-01
Mato Grosso,Tentativa de homicídio,136,2015-08-01
Mato Grosso,Estupro,155,2015-09-01
Mato Grosso,Furto de veículo,316,2015-09-01
Mato Grosso,Homicídio doloso,100,2015-09-01
Mato Grosso,Lesão corporal seguida de morte,2,2015-09-01
Mato Grosso,Roubo a instituição financeira,3,2015-09-01
Mato Grosso,Roubo de carga,0,2015-09-01
Mato Grosso,Roubo de veículo,262,2015-09-01
Mato Grosso,Roubo seguido de morte (latrocínio),4,2015-09-01
Mato Grosso,Tentativa de homicídio,127,2015-09-01
Mato Grosso,Estupro,135,2015-10-01
Mato Grosso,Furto de veículo,292,2015-10-01
Mato Grosso,Homicídio doloso,101,2015-10-01
Mato Grosso,Lesão corporal seguida de morte,3,2015-10-01
Mato Grosso,Roubo a instituição financeira,3,2015-10-01
Mato Grosso,Roubo de carga,0,2015-10-01
Mato Grosso,Roubo de veículo,259,2015-10-01
Mato Grosso,Roubo seguido de morte (latrocínio),4,2015-10-01
Mato Grosso,Tentativa de homicídio,139,2015-10-01
Mato Grosso,Estupro,120,2015-11-01
Mato Grosso,Furto de veículo,262,2015-11-01
Mato Grosso,Homicídio doloso,102,2015-11-01
Mato Grosso,Lesão corporal seguida de morte,1,2015-11-01
Mato Grosso,Roubo a instituição financeira,3,2015-11-01
Mato Grosso,Roubo de carga,2,2015-11-01
Mato Grosso,Roubo de veículo,241,2015-11-01
Mato Grosso,Roubo seguido de morte (latrocínio),3,2015-11-01
Mato Grosso,Tentativa de homicídio,141,2015-11-01
Mato Grosso,Estupro,95,2015-12-01
Mato Grosso,Furto de veículo,307,2015-12-01
Mato Grosso,Homicídio doloso,65,2015-12-01
Mato Grosso,Lesão corporal seguida de morte,1,2015-12-01
Mato Grosso,Roubo a instituição financeira,0,2015-12-01
Mato Grosso,Roubo de carga,3,2015-12-01
Mato Grosso,Roubo de veículo,217,2015-12-01
Mato Grosso,Roubo seguido de morte (latrocínio),7,2015-12-01
Mato Grosso,Tentativa de homicídio,128,2015-12-01
Mato Grosso do Sul,Estupro,217,2015-01-01
Mato Grosso do Sul,Furto de veículo,321,2015-01-01
Mato Grosso do Sul,Homicídio doloso,75,2015-01-01
Mato Grosso do Sul,Lesão corporal seguida de morte,1,2015-01-01
Mato Grosso do Sul,Roubo a instituição financeira,2,2015-01-01
Mato Grosso do Sul,Roubo de carga,0,2015-01-01
Mato Grosso do Sul,Roubo de veículo,110,2015-01-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2,2015-01-01
Mato Grosso do Sul,Tentativa de homicídio,107,2015-01-01
Mato Grosso do Sul,Estupro,116,2015-02-01
Mato Grosso do Sul,Furto de veículo,279,2015-02-01
Mato Grosso do Sul,Homicídio doloso,45,2015-02-01
Mato Grosso do Sul,Lesão corporal seguida de morte,1,2015-02-01
Mato Grosso do Sul,Roubo a instituição financeira,1,2015-02-01
Mato Grosso do Sul,Roubo de carga,0,2015-02-01
Mato Grosso do Sul,Roubo de veículo,83,2015-02-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),5,2015-02-01
Mato Grosso do Sul,Tentativa de homicídio,83,2015-02-01
Mato Grosso do Sul,Estupro,116,2015-03-01
Mato Grosso do Sul,Furto de veículo,321,2015-03-01
Mato Grosso do Sul,Homicídio doloso,40,2015-03-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2015-03-01
Mato Grosso do Sul,Roubo a instituição financeira,1,2015-03-01
Mato Grosso do Sul,Roubo de carga,0,2015-03-01
Mato Grosso do Sul,Roubo de veículo,98,2015-03-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),4,2015-03-01
